gene,disease,category,mol_id,max_phase,VDR_score,GR_score,VDR_dominant,VDR_repro,GR_repro
NR3C1,Crohn Disease,GI,CHEMBL389621,4.0,56.91,9.43,True,0.2,0.1891891891891892
IL18,Crohn Disease,GI,CHEMBL2109606,1.0,10.77,91.56,False,0.1,0.2972972972972973
CNR2,Crohn Disease,GI,CHEMBL4175981,2.0,39.16,29.54,True,0.2,0.2162162162162162
BTK,Crohn Disease,GI,CHEMBL4085457,2.0,209.73,65.13,True,0.4,0.2432432432432432
ITK,Crohn Disease,GI,CHEMBL4085457,2.0,54.67,56.32,False,0.2,0.1621621621621621
JAK3,Crohn Disease,GI,CHEMBL4085457,2.0,10.18,31.66,False,0.1,0.2162162162162162
JAK1,Crohn Disease,GI,CHEMBL4297477,2.0,12.81,85.48,False,0.2,0.2972972972972973
TYK2,Crohn Disease,GI,CHEMBL4297477,2.0,20.2,73.07,False,0.3,0.3783783783783784
PIKFYVE,Crohn Disease,GI,CHEMBL4297643,2.0,32.2,33.04,False,0.4,0.4594594594594595
CX3CL1,Crohn Disease,GI,CHEMBL4297942,2.0,10.89,25.81,False,0.1,0.1891891891891892
PIKFYVE,Crohn Disease,GI,CHEMBL6067997,2.0,32.2,33.04,False,0.4,0.4594594594594595
PTGS2,Crohn Disease,GI,CHEMBL112,1.0,6.62,3.24,True,0.2,0.1891891891891892
FAAH,Crohn Disease,GI,CHEMBL112,1.0,9.36,119.53,False,0.1,0.2162162162162162
TRPV1,Crohn Disease,GI,CHEMBL112,1.0,0.0,0.0,False,0.0,0.027027027027027
S1PR1,Crohn Disease,GI,CHEMBL3358920,3.0,6.26,29.35,False,0.4,0.2702702702702703
SCN4A,Crohn Disease,GI,CHEMBL1404,2.0,0.0,5.51,False,0.0,0.1081081081081081
SCN5A,Crohn Disease,GI,CHEMBL1404,2.0,0.0,18.58,False,0.0,0.1081081081081081
JAK2,Crohn Disease,GI,CHEMBL4650343,2.0,21.27,62.01,False,0.2,0.2432432432432432
JAK1,Crohn Disease,GI,CHEMBL4650343,2.0,12.81,85.48,False,0.2,0.2972972972972973
TYK2,Crohn Disease,GI,CHEMBL4650343,2.0,20.2,73.07,False,0.3,0.3783783783783784
JAK3,Crohn Disease,GI,CHEMBL4650343,2.0,10.18,31.66,False,0.1,0.2162162162162162
TNFSF14,Crohn Disease,GI,CHEMBL4802198,1.0,35.06,90.67,False,0.2,0.4054054054054054
TNF,Crohn Disease,GI,CHEMBL1201833,2.0,36.86,19.49,True,0.1,0.1081081081081081
SLC5A2,Crohn Disease,GI,CHEMBL2107830,1.0,25.13,17.87,True,0.2,0.1081081081081081
IL6,Crohn Disease,GI,CHEMBL6068160,2.0,3.51,56.98,False,0.2,0.1891891891891892
TNF,"Colitis, Ulcerative",GI,CHEMBL1201580,4.0,36.86,19.49,True,0.1,0.1081081081081081
NR3C1,"Colitis, Ulcerative",GI,CHEMBL1370,4.0,56.91,9.43,True,0.2,0.1891891891891892
TNF,"Colitis, Ulcerative",GI,CHEMBL1201581,4.0,36.86,19.49,True,0.1,0.1081081081081081
PTGS2,"Colitis, Ulcerative",GI,CHEMBL704,4.0,6.62,3.24,True,0.2,0.1891891891891892
ALOX5,"Colitis, Ulcerative",GI,CHEMBL704,4.0,3.77,14.06,False,0.1,0.1081081081081081
PPARG,"Colitis, Ulcerative",GI,CHEMBL704,4.0,11.09,12.78,False,0.1,0.1621621621621621
DHFR,"Colitis, Ulcerative",GI,CHEMBL34259,2.0,33.89,42.56,False,0.6,0.3513513513513513
TNF,"Colitis, Ulcerative",GI,CHEMBL1201833,4.0,36.86,19.49,True,0.1,0.1081081081081081
IFNAR1,"Colitis, Ulcerative",GI,CHEMBL1201562,2.0,18.05,43.92,False,0.3,0.2432432432432432
TNF,"Colitis, Ulcerative",GI,CHEMBL1201831,2.0,36.86,19.49,True,0.1,0.1081081081081081
ITGB7,"Colitis, Ulcerative",GI,CHEMBL1743087,4.0,62.27,17.23,True,0.2,0.1621621621621621
CD80,"Colitis, Ulcerative",GI,CHEMBL1201823,3.0,11.29,0.0,True,0.0,0.2972972972972973
CD86,"Colitis, Ulcerative",GI,CHEMBL1201823,3.0,26.86,18.65,True,0.1,0.027027027027027
MS4A1,"Colitis, Ulcerative",GI,CHEMBL1201576,2.0,0.0,8.92,False,0.0,0.1351351351351351
PPAT,"Colitis, Ulcerative",GI,CHEMBL1542,3.0,6.72,17.2,False,0.3,0.2432432432432432
NR3C1,"Colitis, Ulcerative",GI,CHEMBL131,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,"Colitis, Ulcerative",GI,CHEMBL2021430,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,"Colitis, Ulcerative",GI,CHEMBL384467,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,"Colitis, Ulcerative",GI,CHEMBL635,4.0,56.91,9.43,True,0.2,0.1891891891891892
ITGB7,"Colitis, Ulcerative",GI,CHEMBL3137351,2.0,62.27,17.23,True,0.2,0.1621621621621621
CCR9,"Colitis, Ulcerative",GI,CHEMBL2178578,2.0,0.0,12.27,False,0.0,0.1081081081081081
ITGB7,"Colitis, Ulcerative",GI,CHEMBL1743015,3.0,62.27,17.23,True,0.2,0.1621621621621621
CD3E,"Colitis, Ulcerative",GI,CHEMBL2108811,2.0,0.0,14.1,False,0.0,0.027027027027027
IL13,"Colitis, Ulcerative",GI,CHEMBL1743081,2.0,3.31,99.09,False,0.2,0.1621621621621621
CXCR2,"Colitis, Ulcerative",GI,CHEMBL2178579,2.0,69.42,8.12,True,0.1,0.054054054054054
CCL11,"Colitis, Ulcerative",GI,CHEMBL2109103,2.0,0.0,0.0,False,0.0,0.0
IL13,"Colitis, Ulcerative",GI,CHEMBL1742985,2.0,3.31,99.09,False,0.2,0.1621621621621621
VDR,"Colitis, Ulcerative",GI,CHEMBL1536,1.0,30.94,15.24,True,0.4,0.1621621621621621
ITGA2,"Colitis, Ulcerative",GI,CHEMBL1743086,2.0,19.37,107.8,False,0.4,0.3513513513513513
JAK2,"Colitis, Ulcerative",GI,CHEMBL3301607,3.0,21.27,62.01,False,0.2,0.2432432432432432
JAK1,"Colitis, Ulcerative",GI,CHEMBL3301607,3.0,12.81,85.48,False,0.2,0.2972972972972973
TYK2,"Colitis, Ulcerative",GI,CHEMBL3301607,3.0,20.2,73.07,False,0.3,0.3783783783783784
JAK3,"Colitis, Ulcerative",GI,CHEMBL3301607,3.0,10.18,31.66,False,0.1,0.2162162162162162
MMP9,"Colitis, Ulcerative",GI,CHEMBL3833374,2.0,11.54,71.71,False,0.2,0.2162162162162162
PPARG,"Colitis, Ulcerative",GI,CHEMBL121,2.0,11.09,12.78,False,0.1,0.1621621621621621
S1PR1,"Colitis, Ulcerative",GI,CHEMBL3358920,3.0,6.26,29.35,False,0.4,0.2702702702702703
JAK1,"Colitis, Ulcerative",GI,CHEMBL3301606,1.0,12.81,85.48,False,0.2,0.2972972972972973
MADCAM1,"Colitis, Ulcerative",GI,CHEMBL2109511,3.0,277.19,109.23,True,0.5,0.4594594594594595
CNR1,"Colitis, Ulcerative",GI,CHEMBL190461,2.0,22.58,49.88,False,0.1,0.081081081081081
PTGS2,"Colitis, Ulcerative",GI,CHEMBL1200760,4.0,6.62,3.24,True,0.2,0.1891891891891892
ALOX5,"Colitis, Ulcerative",GI,CHEMBL1200760,4.0,3.77,14.06,False,0.1,0.1081081081081081
PPARG,"Colitis, Ulcerative",GI,CHEMBL1200760,4.0,11.09,12.78,False,0.1,0.1621621621621621
XDH,"Colitis, Ulcerative",GI,CHEMBL1467,3.0,0.0,8.12,False,0.0,0.1621621621621621
VDR,"Colitis, Ulcerative",GI,CHEMBL1042,3.0,30.94,15.24,True,0.4,0.1621621621621621
PTGS2,"Colitis, Ulcerative",GI,CHEMBL25,3.0,6.62,3.24,True,0.2,0.1891891891891892
NR3C1,"Colitis, Ulcerative",GI,CHEMBL389621,4.0,56.91,9.43,True,0.2,0.1891891891891892
MMP8,"Colitis, Ulcerative",GI,CHEMBL1200699,2.0,3.93,56.14,False,0.2,0.1621621621621621
MMP7,"Colitis, Ulcerative",GI,CHEMBL1200699,2.0,6.07,39.99,False,0.1,0.1891891891891892
MMP1,"Colitis, Ulcerative",GI,CHEMBL1200699,2.0,0.0,0.0,False,0.0,0.054054054054054
MMP13,"Colitis, Ulcerative",GI,CHEMBL1200699,2.0,0.0,13.01,False,0.1,0.1621621621621621
OPRD1,"Colitis, Ulcerative",GI,CHEMBL19019,2.0,0.0,24.67,False,0.0,0.081081081081081
PPAT,"Colitis, Ulcerative",GI,CHEMBL1200751,3.0,6.72,17.2,False,0.3,0.2432432432432432
PTGER4,"Colitis, Ulcerative",GI,CHEMBL303960,2.0,14.13,27.15,False,0.4,0.3783783783783784
CD3E,"Colitis, Ulcerative",GI,CHEMBL1201608,1.0,0.0,14.1,False,0.0,0.027027027027027
CXCL10,"Colitis, Ulcerative",GI,CHEMBL2109664,2.0,5.29,21.93,False,0.1,0.081081081081081
S1PR5,"Colitis, Ulcerative",GI,CHEMBL3707247,3.0,5.07,15.94,False,0.1,0.2162162162162162
NR3C1,"Colitis, Ulcerative",GI,CHEMBL650,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,"Colitis, Ulcerative",GI,CHEMBL1200538,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,"Colitis, Ulcerative",GI,CHEMBL1200762,4.0,56.91,9.43,True,0.2,0.1891891891891892
JAK1,"Colitis, Ulcerative",GI,CHEMBL3622820,2.0,12.81,85.48,False,0.2,0.2972972972972973
CCR5,"Colitis, Ulcerative",GI,CHEMBL2109342,1.0,19.46,0.0,True,0.1,0.0
GPR84,"Colitis, Ulcerative",GI,CHEMBL3716365,2.0,25.04,84.67,False,0.3,0.4594594594594595
SIRT1,"Colitis, Ulcerative",GI,CHEMBL4297436,1.0,41.02,239.18,False,0.5,0.4594594594594595
BTK,"Colitis, Ulcerative",GI,CHEMBL4085457,2.0,209.73,65.13,True,0.4,0.2432432432432432
ITK,"Colitis, Ulcerative",GI,CHEMBL4085457,2.0,54.67,56.32,False,0.2,0.1621621621621621
JAK3,"Colitis, Ulcerative",GI,CHEMBL4085457,2.0,10.18,31.66,False,0.1,0.2162162162162162
JAK1,"Colitis, Ulcerative",GI,CHEMBL4297477,2.0,12.81,85.48,False,0.2,0.2972972972972973
TYK2,"Colitis, Ulcerative",GI,CHEMBL4297477,2.0,20.2,73.07,False,0.3,0.3783783783783784
FFAR2,"Colitis, Ulcerative",GI,CHEMBL3353541,2.0,142.07,0.0,True,0.1,0.081081081081081
DHODH,"Colitis, Ulcerative",GI,CHEMBL197194,2.0,19.91,36.24,False,0.2,0.2432432432432432
TLR9,"Colitis, Ulcerative",GI,CHEMBL4297564,3.0,9.84,44.51,False,0.1,0.1621621621621621
PTGS2,"Colitis, Ulcerative",GI,CHEMBL1201013,4.0,6.62,3.24,True,0.2,0.1891891891891892
ALOX5,"Colitis, Ulcerative",GI,CHEMBL1201013,4.0,3.77,14.06,False,0.1,0.1081081081081081
PPARG,"Colitis, Ulcerative",GI,CHEMBL1201013,4.0,11.09,12.78,False,0.1,0.1621621621621621
JAK2,"Colitis, Ulcerative",GI,CHEMBL3137308,2.0,21.27,62.01,False,0.2,0.2432432432432432
JAK1,"Colitis, Ulcerative",GI,CHEMBL3137308,2.0,12.81,85.48,False,0.2,0.2972972972972973
TYK2,"Colitis, Ulcerative",GI,CHEMBL3137308,2.0,20.2,73.07,False,0.3,0.3783783783783784
JAK3,"Colitis, Ulcerative",GI,CHEMBL3137308,2.0,10.18,31.66,False,0.1,0.2162162162162162
NR3C2,"Colitis, Ulcerative",GI,CHEMBL2348780,1.0,19.75,18.02,True,0.2,0.2162162162162162
NR3C1,"Colitis, Ulcerative",GI,CHEMBL2348780,1.0,56.91,9.43,True,0.2,0.1891891891891892
CD14,"Colitis, Ulcerative",GI,CHEMBL4297333,2.0,207.55,155.41,True,0.5,0.3243243243243243
TLR2,"Colitis, Ulcerative",GI,CHEMBL4297333,2.0,11.37,12.71,False,0.2,0.1081081081081081
CD40LG,"Colitis, Ulcerative",GI,CHEMBL4298212,2.0,0.0,0.0,False,0.0,0.0
TYK2,"Colitis, Ulcerative",GI,CHEMBL4435170,2.0,20.2,73.07,False,0.3,0.3783783783783784
TNFRSF4,"Colitis, Ulcerative",GI,CHEMBL4594567,1.0,0.0,193.04,False,0.0,0.4054054054054054
ADORA3,"Colitis, Ulcerative",GI,CHEMBL113,1.0,43.73,24.52,True,0.4,0.2162162162162162
ADORA1,"Colitis, Ulcerative",GI,CHEMBL113,1.0,0.0,198.31,False,0.0,0.2432432432432432
ADORA2A,"Colitis, Ulcerative",GI,CHEMBL113,1.0,2.81,2.2,True,0.1,0.1081081081081081
JAK2,"Colitis, Ulcerative",GI,CHEMBL4650343,2.0,21.27,62.01,False,0.2,0.2432432432432432
JAK1,"Colitis, Ulcerative",GI,CHEMBL4650343,2.0,12.81,85.48,False,0.2,0.2972972972972973
TYK2,"Colitis, Ulcerative",GI,CHEMBL4650343,2.0,20.2,73.07,False,0.3,0.3783783783783784
JAK3,"Colitis, Ulcerative",GI,CHEMBL4650343,2.0,10.18,31.66,False,0.1,0.2162162162162162
PTGS2,"Colitis, Ulcerative",GI,CHEMBL421,4.0,6.62,3.24,True,0.2,0.1891891891891892
ALOX5,"Colitis, Ulcerative",GI,CHEMBL421,4.0,3.77,14.06,False,0.1,0.1081081081081081
S1PR5,"Colitis, Ulcerative",GI,CHEMBL3707374,2.0,5.07,15.94,False,0.1,0.2162162162162162
S1PR4,"Colitis, Ulcerative",GI,CHEMBL3707374,2.0,0.0,27.15,False,0.1,0.2432432432432432
S1PR1,"Colitis, Ulcerative",GI,CHEMBL3707374,2.0,6.26,29.35,False,0.4,0.2702702702702703
TYK2,"Colitis, Ulcerative",GI,CHEMBL4459585,2.0,20.2,73.07,False,0.3,0.3783783783783784
RIPK1,"Colitis, Ulcerative",GI,CHEMBL4071864,2.0,18.79,171.22,False,0.5,0.3783783783783784
MAP3K8,"Colitis, Ulcerative",GI,CHEMBL4802154,2.0,21.09,12.13,True,0.3,0.5675675675675675
SLC5A2,"Colitis, Ulcerative",GI,CHEMBL2107830,2.0,25.13,17.87,True,0.2,0.1081081081081081
REN,"Colitis, Ulcerative",GI,CHEMBL4110551,2.0,216.9,21.99,True,0.2,0.081081081081081
TNFSF14,"Colitis, Ulcerative",GI,CHEMBL4802198,1.0,35.06,90.67,False,0.2,0.4054054054054054
IL4R,"Colitis, Ulcerative",GI,CHEMBL2108675,2.0,24.75,50.92,False,0.5,0.2162162162162162
S1PR1,"Colitis, Ulcerative",GI,CHEMBL3707246,4.0,6.26,29.35,False,0.4,0.2702702702702703
S1PR4,"Colitis, Ulcerative",GI,CHEMBL3989933,4.0,0.0,27.15,False,0.1,0.2432432432432432
S1PR1,"Colitis, Ulcerative",GI,CHEMBL3989933,4.0,6.26,29.35,False,0.4,0.2702702702702703
S1PR5,"Colitis, Ulcerative",GI,CHEMBL3989933,4.0,5.07,15.94,False,0.1,0.2162162162162162
PTGS2,"Colitis, Ulcerative",GI,CHEMBL6,1.0,6.62,3.24,True,0.2,0.1891891891891892
OSMR,"Colitis, Ulcerative",GI,CHEMBL4594341,2.0,39.93,182.9,False,0.4,0.4054054054054054
IL1A,"Colitis, Ulcerative",GI,CHEMBL4594518,2.0,75.78,18.7,True,0.1,0.054054054054054
IL1B,"Colitis, Ulcerative",GI,CHEMBL4594518,2.0,10.2,45.09,False,0.3,0.2702702702702703
S1PR1,"Colitis, Ulcerative",GI,CHEMBL2137148,2.0,6.26,29.35,False,0.4,0.2702702702702703
SLC12A1,Nephrotic Syndrome,renal,CHEMBL1072,4.0,2.43,8.67,False,0.2,0.1351351351351351
SLC12A3,Nephrotic Syndrome,renal,CHEMBL842,4.0,7.35,40.15,False,0.2,0.4324324324324324
NR3C1,Nephrotic Syndrome,renal,CHEMBL131,4.0,56.91,9.43,True,0.2,0.1891891891891892
IMPDH1,Nephrotic Syndrome,renal,CHEMBL1456,3.0,22.26,39.69,False,0.2,0.3513513513513513
MS4A1,Nephrotic Syndrome,renal,CHEMBL1201576,3.0,0.0,8.92,False,0.0,0.1351351351351351
NR3C1,Nephrotic Syndrome,renal,CHEMBL1650,4.0,56.91,9.43,True,0.2,0.1891891891891892
SLC12A3,Nephrotic Syndrome,renal,CHEMBL435,4.0,7.35,40.15,False,0.2,0.4324324324324324
NR3C1,Nephrotic Syndrome,renal,CHEMBL384467,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,Nephrotic Syndrome,renal,CHEMBL2021430,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,Nephrotic Syndrome,renal,CHEMBL635,4.0,56.91,9.43,True,0.2,0.1891891891891892
MS4A1,Nephrotic Syndrome,renal,CHEMBL1201836,2.0,0.0,8.92,False,0.0,0.1351351351351351
GMPS,Nephrotic Syndrome,renal,CHEMBL245019,3.0,14.64,30.96,False,0.2,0.2702702702702703
IMPDH1,Nephrotic Syndrome,renal,CHEMBL245019,3.0,22.26,39.69,False,0.2,0.3513513513513513
MC2R,Nephrotic Syndrome,renal,CHEMBL1201610,3.0,0.0,111.82,False,0.0,0.1081081081081081
CD80,Nephrotic Syndrome,renal,CHEMBL1201823,2.0,11.29,0.0,True,0.0,0.2972972972972973
CD86,Nephrotic Syndrome,renal,CHEMBL1201823,2.0,26.86,18.65,True,0.1,0.027027027027027
IMPDH1,Nephrotic Syndrome,renal,CHEMBL866,3.0,22.26,39.69,False,0.2,0.3513513513513513
PDE5A,Nephrotic Syndrome,renal,CHEMBL628,3.0,22.77,7.56,True,0.3,0.2432432432432432
PDE3A,Nephrotic Syndrome,renal,CHEMBL628,3.0,11.67,0.0,True,0.1,0.1081081081081081
ADORA2A,Nephrotic Syndrome,renal,CHEMBL628,3.0,2.81,2.2,True,0.1,0.1081081081081081
SLC12A1,Nephrotic Syndrome,renal,CHEMBL35,4.0,2.43,8.67,False,0.2,0.1351351351351351
NR3C2,Nephrotic Syndrome,renal,CHEMBL1393,4.0,19.75,18.02,True,0.2,0.2162162162162162
F10,Nephrotic Syndrome,renal,CHEMBL231779,1.0,0.0,0.0,False,0.0,0.054054054054054
SERPINC1,Nephrotic Syndrome,renal,CHEMBL1201476,2.0,0.0,0.0,False,0.0,0.0
NR3C1,Nephrotic Syndrome,renal,CHEMBL1200538,4.0,56.91,9.43,True,0.2,0.1891891891891892
SLC12A1,Nephrotic Syndrome,renal,CHEMBL456,4.0,2.43,8.67,False,0.2,0.1351351351351351
NR3C1,Nephrotic Syndrome,renal,CHEMBL1364144,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,Nephrotic Syndrome,renal,CHEMBL1201014,4.0,56.91,9.43,True,0.2,0.1891891891891892
SLC12A3,Nephrotic Syndrome,renal,CHEMBL1055,4.0,7.35,40.15,False,0.2,0.4324324324324324
TNFSF13B,Nephrotic Syndrome,renal,CHEMBL1789843,2.0,0.0,0.0,False,0.0,0.0
MS4A1,Nephrotic Syndrome,renal,CHEMBL1743048,2.0,0.0,8.92,False,0.0,0.1351351351351351
NR3C1,Uveitis,eye,CHEMBL989,4.0,56.91,9.43,True,0.2,0.1891891891891892
MC2R,Uveitis,eye,CHEMBL1201610,2.0,0.0,111.82,False,0.0,0.1081081081081081
NR3C1,Uveitis,eye,CHEMBL635,3.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,Uveitis,eye,CHEMBL1504,3.0,56.91,9.43,True,0.2,0.1891891891891892
DHFR,Uveitis,eye,CHEMBL34259,3.0,33.89,42.56,False,0.6,0.3513513513513513
FKBP1A,Uveitis,eye,CHEMBL1908360,2.0,10.99,52.01,False,0.2,0.3243243243243243
IMPDH1,Uveitis,eye,CHEMBL1456,3.0,22.26,39.69,False,0.2,0.3513513513513513
HMGCR,Uveitis,eye,CHEMBL1064,2.0,23.51,34.51,False,0.3,0.3783783783783784
IL17A,Uveitis,eye,CHEMBL1743068,3.0,0.0,0.0,False,0.0,0.0
CD80,Uveitis,eye,CHEMBL1201823,2.0,11.29,0.0,True,0.0,0.2972972972972973
CD86,Uveitis,eye,CHEMBL1201823,2.0,26.86,18.65,True,0.1,0.027027027027027
IL1B,Uveitis,eye,CHEMBL1743026,3.0,10.2,45.09,False,0.3,0.2702702702702703
TNF,Uveitis,eye,CHEMBL1201580,4.0,36.86,19.49,True,0.1,0.1081081081081081
IL1R1,Uveitis,eye,CHEMBL1201570,2.0,5.72,333.19,False,0.2,0.6486486486486487
IL6R,Uveitis,eye,CHEMBL1237022,2.0,99.59,82.9,True,0.5,0.3783783783783784
PPP3CA,Uveitis,eye,CHEMBL5314379,3.0,141.59,11.37,True,0.6,0.2972972972972973
VEGFA,Uveitis,eye,CHEMBL1201583,3.0,110.38,11.56,True,0.4,0.4324324324324324
FN1,Uveitis,eye,CHEMBL2095222,1.0,18.98,27.15,False,0.2,0.2972972972972973
IL6R,Uveitis,eye,CHEMBL2108730,2.0,99.59,82.9,True,0.5,0.3783783783783784
NR3C1,Uveitis,eye,CHEMBL1152,3.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,Uveitis,eye,CHEMBL1201749,3.0,56.91,9.43,True,0.2,0.1891891891891892
DHODH,Uveitis,eye,CHEMBL960,2.0,19.91,36.24,False,0.2,0.2432432432432432
JAK2,Uveitis,eye,CHEMBL3301607,2.0,21.27,62.01,False,0.2,0.2432432432432432
JAK1,Uveitis,eye,CHEMBL3301607,2.0,12.81,85.48,False,0.2,0.2972972972972973
TYK2,Uveitis,eye,CHEMBL3301607,2.0,20.2,73.07,False,0.3,0.3783783783783784
JAK3,Uveitis,eye,CHEMBL3301607,2.0,10.18,31.66,False,0.1,0.2162162162162162
JAK2,Uveitis,eye,CHEMBL2105759,3.0,21.27,62.01,False,0.2,0.2432432432432432
JAK1,Uveitis,eye,CHEMBL2105759,3.0,12.81,85.48,False,0.2,0.2972972972972973
PPIA,Uveitis,eye,CHEMBL160,1.0,17.44,7.85,True,0.5,0.4324324324324324
NR3C1,Uveitis,eye,CHEMBL131,2.0,56.91,9.43,True,0.2,0.1891891891891892
IL17A,Uveitis,eye,CHEMBL4297686,2.0,0.0,0.0,False,0.0,0.0
NR3C1,Uveitis,eye,CHEMBL1364144,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,Uveitis,eye,CHEMBL1201014,4.0,56.91,9.43,True,0.2,0.1891891891891892
NR3C1,Uveitis,eye,CHEMBL384467,4.0,56.91,9.43,True,0.2,0.1891891891891892
