disease,category,mol_id,max_phase,efo_term
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL1568,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL4650374,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL5314624,2.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL6068475,1.0,systemic lupus erythematosus
"Lupus Erythematosus, Systemic",autoimmune,CHEMBL6068160,2.0,systemic lupus erythematosus
"Spondylitis, Ankylosing",autoimmune,CHEMBL1201580,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL118,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1201572,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1201581,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1201835,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1201823,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL514800,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL139,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL6,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1743068,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL421,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1201833,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1201831,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL154,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1237022,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL599,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1200806,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL650,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL2021430,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL635,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL131,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL384467,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1743034,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL468,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL2108730,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL5314366,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1742996,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL221959,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL416146,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL34259,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL606,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1697771,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1503,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1201576,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL425,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL3301607,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1088750,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL3622821,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL582,4.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL1743044,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL4297700,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL4298102,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL3990029,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL4297686,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL5095240,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL5095302,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL2103743,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL5095399,3.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL5314585,2.0,ankylosing spondylitis
"Spondylitis, Ankylosing",autoimmune,CHEMBL5314874,2.0,ankylosing spondylitis
Multiple Sclerosis,autoimmune,CHEMBL1742986,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201835,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1742995,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3833333,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1476022,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201836,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201574,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL284348,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1743068,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL973,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL374478,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1434,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1626,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1642,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL33864,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL529,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1431,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL701,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL20,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL112,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1200380,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1569,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1042,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL25,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1619,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201288,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL74415,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL384467,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL612,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1222250,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL52440,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1738,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL460026,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL135,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL465,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL17962,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1096882,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL467,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1200328,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL559180,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1200826,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201119,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL998,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL19019,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1149,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL8659,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201265,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL34259,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201081,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL975,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL650,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1417019,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1534,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1152,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1294,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1068,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201014,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL239243,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL635,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL17157,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL63,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL857,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL940,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL220492,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1536,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1456,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1200748,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL807,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL146,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1200796,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL744,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1200795,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL928,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL600,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL880,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL154,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1200927,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1256391,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1373,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL386630,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1140,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1790041,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3188993,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL131,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL521,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1502,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL66092,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL157101,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1504,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL796,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1200574,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1064,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2106049,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2109042,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2109092,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201599,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2108466,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2109196,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2108869,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2108875,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2108813,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2108510,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2107312,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2107333,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2104967,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2107762,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201718,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2108041,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL544665,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201192,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201821,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201823,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1789843,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201587,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201570,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201610,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201605,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201567,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201507,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201562,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201563,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201716,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201607,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201576,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2109334,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2109433,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2108354,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2108677,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2108679,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1175,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL90,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL660,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1000,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL58,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL595,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL709,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL502,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201222,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL314854,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201625,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL354077,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3544922,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3092650,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3545042,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1908391,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2336071,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3707228,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3707246,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3707247,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1096146,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL45,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3833331,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL269732,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3989944,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL297453,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL140,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL283800,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL408701,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4072833,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4297363,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4297542,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4065122,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL197194,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4297672,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4297743,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4297884,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4298065,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4298150,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL589586,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4594547,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4594357,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4650323,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4650400,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4483575,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL262777,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1447,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2106643,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201561,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1588,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3137693,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL5095050,4.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4649457,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL5083772,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL5095416,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL5095482,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL5314622,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1774461,0.5,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1486,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL118,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1172,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL885,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL457,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL420,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1703,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1440,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL571,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL2109219,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1201867,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL657,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1487,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL742,0.5,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL190461,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL3833369,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL449158,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1248,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL207456,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL1568,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL4650485,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL5095122,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL5314988,3.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL5314474,2.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL6068475,1.0,multiple sclerosis
Multiple Sclerosis,autoimmune,CHEMBL6068609,1.0,multiple sclerosis
Dermatomyositis,autoimmune,CHEMBL1201572,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL131,4.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL635,4.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1650,4.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1201823,3.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1201599,3.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1743069,1.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL221959,1.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL160,3.0,juvenile dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1515,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL34259,3.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL650,3.0,juvenile dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1201828,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1237022,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1201570,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1201610,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1201581,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1201576,2.0,juvenile dermatomyositis
Dermatomyositis,autoimmune,CHEMBL2336071,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1201835,3.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL514800,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL456341,3.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL4297468,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL4297808,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL2096650,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL4297995,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL2105759,3.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1201438,3.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL3989986,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL4297477,3.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL4802159,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL5314983,2.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL1743033,1.0,dermatomyositis
Dermatomyositis,autoimmune,CHEMBL5314673,2.0,dermatomyositis
"Dermatitis, Atopic",skin,CHEMBL514800,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL632,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL160,3.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1200686,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1201835,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1161,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1201109,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1497,3.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1159650,1.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL34259,3.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1201156,1.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL131,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1650,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL635,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL384467,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL2021430,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL24171,3.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL45,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1201196,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1201589,1.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1473,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1743035,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL2109457,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL2103876,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL3137332,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL296306,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL985,3.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL560993,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1200384,1.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1042,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1743017,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1743068,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL2108675,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL484785,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL2107951,3.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1451,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL193240,3.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL3707398,3.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL4297182,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL105060,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1915540,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1743081,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL3655081,4.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1334078,1.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL2105759,3.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL134,1.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1200666,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL113,1.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1091,2.0,atopic eczema
"Dermatitis, Atopic",skin,CHEMBL1200908,2.0,atopic eczema
