disease,category,mol_id,max_phase,efo_term
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL428647,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1082,3.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5483015,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL409,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL53463,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1201752,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL185,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL127,3.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1637,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL34259,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL105,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL940,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1351,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL359744,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1079742,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL888,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL2108905,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL2108506,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL2108585,1.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL98,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL408513,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1201733,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1683544,1.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1201568,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1201567,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1201585,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL159,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5314376,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL554,0.5,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL477772,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1567,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL521686,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL235668,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3137343,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3301587,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3833373,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL48802,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL48802,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL44,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297598,2.0,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297559,1.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297840,3.0,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297840,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297843,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4298058,3.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4298079,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4298178,1.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4298191,3.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4594559,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4802221,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5095233,1.0,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5095273,3.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1743048,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1743045,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3545262,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3218576,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297715,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297723,1.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297728,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297784,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297784,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297785,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297785,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4298001,3.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5095439,1.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5095454,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5095454,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5095481,1.0,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5314988,3.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5315030,3.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1743027,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL2103868,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL483158,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1908360,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL2218860,0.5,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL2110725,3.0,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL112,1.0,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL409,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL17157,1.0,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL79,3.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1200574,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL1201867,0.5,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL2107832,1.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL83,2.0,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL189963,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3301589,3.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL2109295,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3348923,1.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3545097,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3545097,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3894860,3.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL48802,2.0,bladder tumor
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4297856,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4298070,1.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3701238,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4594456,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4594456,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4594456,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4650392,2.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4802193,1.0,urinary bladder carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL4783351,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5095273,3.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5095326,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5095142,1.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5314933,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3348846,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL3348846,2.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5314786,2.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL5314875,1.0,urothelial carcinoma
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL6068503,3.0,urinary bladder cancer
Urinary Bladder Neoplasms,bladder_cancer,CHEMBL6068512,1.0,urothelial carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL271227,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL409,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201748,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL384467,3.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL3545252,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL3545252,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200969,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1082407,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201649,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL710,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200501,3.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1789844,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200775,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL386630,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200554,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL4303669,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201748,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1082407,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL521686,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL635,3.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201670,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL409,3.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL409,3.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200775,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL24828,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL806,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL796,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2028987,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200969,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1082407,4.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1703,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1703,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201733,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL271227,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL135,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL710,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL112302,1.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL483158,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200485,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1743001,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL460026,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201247,3.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL25,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1431,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1431,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200776,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL64391,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201752,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1431,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL635,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1683544,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL4303669,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201583,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2107816,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200509,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1421,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL7301,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200895,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1042,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1789844,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL3989865,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL521686,3.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL816,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1823872,1.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL196,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL372764,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2107816,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1237024,3.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL923,3.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1091644,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1351,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1006,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1237024,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2103882,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1358,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201255,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2104414,1.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2109574,1.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL535,3.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1921976,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL415606,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2105717,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL254328,3.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2028987,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL521686,3.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1351,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1536,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL3545252,4.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1200796,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL118,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1743070,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL3183409,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL3183409,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL477772,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2103875,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1094636,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL121,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL4297185,4.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1908373,1.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL502835,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL109480,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1173655,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL535,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201334,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL254328,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL377559,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL491473,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2103798,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1336,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1336,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL539697,1.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1743019,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1743032,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1628688,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL271227,4.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL506871,2.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1743070,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201748,4.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL2108568,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2103879,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1094636,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL3349607,1.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL483254,1.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL2108738,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL254328,3.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1642,1.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1352,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200554,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL413376,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL428647,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL196,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL139835,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1575,3.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1575,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL384467,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL389621,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL53463,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200660,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1282,1.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL806,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200511,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200511,3.0,prostate carcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201247,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1448,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL650,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1417019,4.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1276308,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL717,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL76222,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL635,3.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL468,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1201101,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1200335,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL4303669,4.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1201066,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL6,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL1200907,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1351,2.0,metastatic prostate cancer
Prostatic Neoplasms,prostate_cancer,CHEMBL599,3.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL846,2.0,prostate adenocarcinoma
Prostatic Neoplasms,prostate_cancer,CHEMBL1200796,2.0,prostate adenocarcinoma
